id,post_id,metric_value,timestamp,media_type
3,18014957992895080,17447,2023-09-30T20:51:15+0000,IMAGE
4,17878824059899901,11410,2023-09-30T20:30:58+0000,IMAGE
5,18035586751566473,0,2023-09-28T17:30:34+0000,VIDEO
6,18100663435318171,17308,2023-09-28T17:15:18+0000,IMAGE
7,18025266328638251,0,2023-09-26T20:30:56+0000,VIDEO
8,18001155584298957,16621,2023-09-26T00:58:14+0000,CAROUSEL_ALBUM
9,17953096487551143,18006,2023-09-22T17:25:26+0000,CAROUSEL_ALBUM
10,17876985140907844,0,2023-09-22T00:24:27+0000,VIDEO
11,18015437236835039,0,2023-09-20T17:35:15+0000,VIDEO
12,17983458179426888,14559,2023-09-19T22:34:28+0000,CAROUSEL_ALBUM
13,17872110800975142,0,2023-09-19T17:17:59+0000,VIDEO
14,17997980632981807,16913,2023-09-17T16:20:37+0000,CAROUSEL_ALBUM
15,18001758824305065,0,2023-09-16T15:25:10+0000,VIDEO
16,18059077471414666,0,2023-09-16T15:09:13+0000,VIDEO
17,18388181719034957,15123,2023-09-15T18:50:32+0000,CAROUSEL_ALBUM
18,18019727794704137,14714,2023-09-14T18:33:35+0000,IMAGE
19,17990398391092655,0,2023-09-14T16:53:31+0000,VIDEO
20,18028331704610407,0,2023-09-13T22:38:57+0000,VIDEO
21,18063718648434458,17609,2023-09-12T18:27:48+0000,CAROUSEL_ALBUM
22,18097321702355564,12538,2023-09-11T16:34:16+0000,IMAGE
23,18027315661621435,11639,2023-09-09T21:47:59+0000,IMAGE
24,17859393461981518,15788,2023-09-09T15:27:33+0000,IMAGE
25,18386614111055290,15742,2023-09-08T23:18:42+0000,CAROUSEL_ALBUM
1,17909418515748309,0,2023-09-07T20:40:42+0000,VIDEO
2,17951826683548405,0,2023-09-06T21:47:20+0000,VIDEO
3,17930150138653579,0,2023-09-05T18:35:13+0000,VIDEO
4,18015593443794301,12254,2023-09-03T16:52:03+0000,IMAGE
5,17904800300762952,0,2023-09-02T17:36:18+0000,VIDEO
6,18380476966004217,9428,2023-09-01T17:54:34+0000,IMAGE
7,17985292166467063,14466,2023-08-31T02:31:09+0000,IMAGE
8,17871098924918865,0,2023-08-30T17:40:28+0000,VIDEO
9,17969036774391962,13418,2023-08-29T20:16:47+0000,CAROUSEL_ALBUM
10,18071073844409139,0,2023-08-27T22:43:23+0000,VIDEO
11,18381021877016730,13712,2023-08-27T01:05:15+0000,CAROUSEL_ALBUM
12,18014285473802017,10976,2023-08-25T19:06:41+0000,IMAGE
13,17980203605228736,0,2023-08-24T20:50:18+0000,VIDEO
14,18026881915559241,13789,2023-08-24T18:10:35+0000,IMAGE
15,18227486203242933,15025,2023-08-23T18:09:32+0000,IMAGE
16,17984797937131250,13983,2023-08-23T01:09:55+0000,CAROUSEL_ALBUM
17,18021428116653457,0,2023-08-22T20:11:54+0000,VIDEO
18,17997582589912043,14143,2023-08-21T20:50:39+0000,CAROUSEL_ALBUM
19,18051538810421126,0,2023-08-07T17:17:50+0000,VIDEO
20,18069579304400482,8932,2023-08-02T21:49:05+0000,IMAGE
21,17964578060429510,0,2023-07-30T18:43:32+0000,VIDEO
22,18025756693605643,0,2023-07-27T19:24:47+0000,VIDEO
23,17990215406169788,13505,2023-07-25T22:44:06+0000,CAROUSEL_ALBUM
24,17985033365206904,11827,2023-07-23T22:24:37+0000,IMAGE
25,18371463703010649,10891,2023-07-22T21:16:00+0000,CAROUSEL_ALBUM
1,18013377151686072,12688,2023-07-20T00:22:33+0000,IMAGE
2,18023028136537334,8865,2023-07-15T22:53:43+0000,CAROUSEL_ALBUM
3,17947602536531168,0,2023-07-14T16:44:46+0000,VIDEO
4,17962273994544727,12696,2023-07-13T18:40:17+0000,IMAGE
5,18014337175725074,12764,2023-07-12T00:16:08+0000,CAROUSEL_ALBUM
6,17870843351942013,0,2023-07-10T22:56:29+0000,VIDEO
7,18196319821266070,11638,2023-07-09T22:35:24+0000,IMAGE
8,17853793103993733,0,2023-07-04T20:47:40+0000,VIDEO
9,17962512965386016,0,2023-07-02T23:42:49+0000,VIDEO
10,18086573038355408,0,2023-06-28T19:31:16+0000,VIDEO
11,18298243237107793,11598,2023-06-26T18:43:17+0000,IMAGE
12,17999752723914002,0,2023-06-23T21:53:06+0000,VIDEO
13,18014754196577953,10205,2023-06-20T23:01:35+0000,CAROUSEL_ALBUM
14,17980954484218458,12889,2023-06-18T23:35:16+0000,IMAGE
15,17884557272797555,12315,2023-06-17T01:20:32+0000,CAROUSEL_ALBUM
16,17975210318345439,12040,2023-06-13T22:29:59+0000,CAROUSEL_ALBUM
17,17984698142166295,10740,2023-06-12T22:10:26+0000,IMAGE
18,17988543127920044,0,2023-06-11T21:46:30+0000,VIDEO
19,18224587048170087,9184,2023-06-10T00:21:29+0000,IMAGE
20,17955509888467433,0,2023-06-08T22:51:57+0000,VIDEO
21,17996801578781858,0,2023-06-05T00:42:21+0000,VIDEO
22,17982510587010742,0,2023-06-03T22:02:38+0000,VIDEO
23,17997263173754204,10145,2023-06-02T19:42:18+0000,IMAGE
24,17954024423613372,13064,2023-05-30T23:17:39+0000,CAROUSEL_ALBUM
25,17957595818603093,0,2023-05-29T22:12:54+0000,VIDEO
1,18061062259400472,0,2023-05-29T00:27:59+0000,VIDEO
2,18024256129495534,11631,2023-05-26T19:42:11+0000,IMAGE
3,17891905772821863,0,2023-05-25T23:03:22+0000,VIDEO
4,17980834643174728,9769,2023-05-23T22:52:50+0000,CAROUSEL_ALBUM
5,17965741394285994,0,2023-05-21T21:58:56+0000,VIDEO
6,17864673692930660,0,2023-05-20T21:17:12+0000,VIDEO
7,18001135456768605,11229,2023-05-19T21:08:59+0000,IMAGE
8,18357137881010707,11523,2023-05-18T22:40:05+0000,CAROUSEL_ALBUM
9,17985625226080048,0,2023-05-18T00:16:29+0000,VIDEO
10,17866612190922361,10855,2023-05-16T22:06:26+0000,CAROUSEL_ALBUM
11,18215514568161966,0,2023-05-15T21:29:52+0000,VIDEO
12,17987028404048868,9328,2023-05-14T23:19:45+0000,CAROUSEL_ALBUM
13,17965575365413320,0,2023-05-14T00:42:41+0000,VIDEO
14,18015090505528514,13745,2023-05-12T20:47:30+0000,CAROUSEL_ALBUM
15,18078364834361591,9500,2023-05-11T21:46:03+0000,IMAGE
16,18092175115331142,0,2023-05-11T02:40:33+0000,VIDEO
17,18207318505222304,10855,2023-05-09T22:44:48+0000,CAROUSEL_ALBUM
18,17861970422935291,11264,2023-05-08T21:40:21+0000,CAROUSEL_ALBUM
19,18294526012101628,0,2023-05-07T19:24:36+0000,VIDEO
20,17994663889745998,0,2023-05-06T23:53:25+0000,VIDEO
21,17978968388029244,10040,2023-05-06T00:15:05+0000,IMAGE
22,17995060402881676,0,2023-05-04T21:25:56+0000,VIDEO
23,17976497036224768,0,2023-05-04T02:31:59+0000,VIDEO
24,17879446364808395,9731,2023-05-02T22:58:40+0000,CAROUSEL_ALBUM
25,17974889750497085,0,2023-05-01T23:03:41+0000,VIDEO
1,17987425843989180,9818,2023-04-30T22:40:56+0000,IMAGE
2,18358117867015737,0,2023-04-30T21:05:22+0000,VIDEO
3,17992783816786622,0,2023-04-29T21:01:30+0000,VIDEO
4,18026252593512619,10890,2023-04-28T21:12:39+0000,IMAGE
5,18046150120441664,10122,2023-04-28T02:19:47+0000,IMAGE
6,17889269999760884,0,2023-04-26T21:29:40+0000,VIDEO
7,17905893953767578,11744,2023-04-25T22:21:41+0000,CAROUSEL_ALBUM
8,17945358917618425,10814,2023-04-24T21:56:57+0000,IMAGE
9,17844326783977082,14104,2023-04-23T22:02:18+0000,CAROUSEL_ALBUM
10,18218153143174859,11657,2023-04-22T23:40:41+0000,IMAGE
11,17967821705167707,10272,2023-04-21T21:52:46+0000,IMAGE
12,17996038669875833,11917,2023-04-20T20:30:45+0000,IMAGE
13,18204018790223391,10745,2023-04-19T21:42:44+0000,IMAGE
14,17982978986020786,12145,2023-04-18T20:12:11+0000,CAROUSEL_ALBUM
15,17990136679800686,11441,2023-04-17T20:03:34+0000,CAROUSEL_ALBUM
16,17961193697518741,14494,2023-04-15T21:11:08+0000,CAROUSEL_ALBUM
17,17985260317875457,11194,2023-04-14T20:51:39+0000,CAROUSEL_ALBUM
18,17985054077001298,0,2023-04-13T21:53:59+0000,VIDEO
19,17869663043839405,0,2023-04-12T21:36:31+0000,VIDEO
20,18250284715153277,11597,2023-04-11T21:35:41+0000,CAROUSEL_ALBUM
21,17950807103410785,0,2023-04-10T20:57:57+0000,VIDEO
22,17983081409047487,13229,2023-04-09T16:49:53+0000,IMAGE
23,17988768241903993,56345,2023-04-07T20:15:39+0000,CAROUSEL_ALBUM
24,17984946319971584,11096,2023-04-06T22:06:53+0000,IMAGE
25,17968794137117175,0,2023-04-05T23:35:24+0000,VIDEO
1,17984725162841195,11626,2023-04-05T00:02:14+0000,CAROUSEL_ALBUM
2,17853591407945713,0,2023-04-03T22:10:24+0000,VIDEO
3,18242119852089219,13406,2023-04-02T22:42:29+0000,IMAGE
4,18183017380252918,12537,2023-04-01T19:55:25+0000,IMAGE
5,17999949409734728,0,2023-03-31T21:56:28+0000,VIDEO
6,18210900739213326,14393,2023-03-30T19:22:55+0000,CAROUSEL_ALBUM
7,18021056824516573,0,2023-03-29T19:01:28+0000,VIDEO
8,17975071337133636,11605,2023-03-28T20:30:45+0000,CAROUSEL_ALBUM
9,17970476591213065,12969,2023-03-27T21:13:46+0000,CAROUSEL_ALBUM
10,17991317860861696,8174,2023-03-27T19:59:34+0000,IMAGE
11,18360975400058497,11495,2023-03-26T22:48:55+0000,CAROUSEL_ALBUM
12,17975756935997022,9074,2023-03-26T17:18:35+0000,IMAGE
13,17948696864412774,12984,2023-03-25T22:04:30+0000,CAROUSEL_ALBUM
14,17972296571480018,15927,2023-03-24T22:17:21+0000,CAROUSEL_ALBUM
15,18002429548647802,11152,2023-03-23T22:21:35+0000,IMAGE
16,17961536867381952,0,2023-03-23T18:40:27+0000,VIDEO
17,17911889483717327,0,2023-03-22T21:29:09+0000,VIDEO
18,18351213772012183,10159,2023-03-22T20:15:42+0000,IMAGE
19,18167934202283467,10817,2023-03-21T20:35:36+0000,CAROUSEL_ALBUM
20,18170882497278575,0,2023-03-20T23:32:05+0000,VIDEO
21,18079564768341433,0,2023-03-19T23:44:28+0000,VIDEO
22,17904323513674320,12811,2023-03-19T01:28:00+0000,CAROUSEL_ALBUM
23,18348758455027237,14078,2023-03-18T01:22:01+0000,CAROUSEL_ALBUM
24,17883593438810189,0,2023-03-16T19:02:29+0000,VIDEO
25,17957282882300932,12403,2023-03-15T20:44:53+0000,CAROUSEL_ALBUM
1,17928975590557755,12277,2023-03-14T23:29:44+0000,CAROUSEL_ALBUM
2,18007913161600141,0,2023-03-13T22:12:55+0000,VIDEO
3,17942111696612242,0,2023-03-12T21:48:16+0000,VIDEO
4,17958455357517492,11982,2023-03-12T00:08:43+0000,IMAGE
5,17883114041812435,0,2023-03-11T02:20:04+0000,VIDEO
6,17859195527910916,0,2023-03-09T23:11:42+0000,VIDEO
7,17920424924680506,12721,2023-03-08T20:14:23+0000,CAROUSEL_ALBUM
8,17977112497930609,11184,2023-03-07T22:51:38+0000,CAROUSEL_ALBUM
9,17884399928800623,0,2023-03-06T23:08:10+0000,VIDEO
10,17962144676166090,0,2023-03-06T00:47:42+0000,VIDEO
11,18176477560269624,0,2023-03-05T01:11:20+0000,VIDEO
12,17955099170306268,0,2023-03-03T23:20:27+0000,VIDEO
13,18167891869281427,0,2023-03-03T00:50:32+0000,VIDEO
14,17919299642678993,0,2023-03-02T02:19:58+0000,VIDEO
15,17999411647628870,12034,2023-02-28T23:33:18+0000,CAROUSEL_ALBUM
16,17861970377852822,12582,2023-02-27T23:04:49+0000,IMAGE
17,18095217259313249,14000,2023-02-26T21:33:01+0000,CAROUSEL_ALBUM
18,17983577068908368,0,2023-02-25T23:53:18+0000,VIDEO
19,17997658750711260,0,2023-02-25T00:17:32+0000,VIDEO
20,17948388080586428,14978,2023-02-23T23:31:53+0000,CAROUSEL_ALBUM
21,18349751908041601,16304,2023-02-22T23:00:17+0000,CAROUSEL_ALBUM
22,17989155028874779,15594,2023-02-21T23:13:00+0000,CAROUSEL_ALBUM
23,18346234003029119,13793,2023-02-20T22:00:17+0000,IMAGE
24,17967048164321913,13768,2023-02-19T20:58:40+0000,IMAGE
25,17947888316359605,0,2023-02-18T22:47:53+0000,VIDEO
1,17979631531962300,0,2023-02-18T01:07:45+0000,VIDEO
2,17966018468190816,9394,2023-02-16T19:28:56+0000,IMAGE
3,17952394475308791,12341,2023-02-16T01:04:25+0000,CAROUSEL_ALBUM
4,17968440542171427,10975,2023-02-14T22:56:10+0000,CAROUSEL_ALBUM
5,17994288157708582,0,2023-02-14T00:54:35+0000,VIDEO
6,18002471692608206,12981,2023-02-13T04:50:05+0000,IMAGE
7,17944740794397694,11572,2023-02-13T03:54:40+0000,IMAGE
8,17970104378130488,0,2023-02-11T23:19:53+0000,VIDEO
9,17957082437460452,14515,2023-02-10T17:17:03+0000,IMAGE
10,17941566833576328,16639,2023-02-10T00:36:03+0000,CAROUSEL_ALBUM
11,17940894521608155,0,2023-02-08T22:27:55+0000,VIDEO
12,18052987672382738,14313,2023-02-07T20:11:44+0000,CAROUSEL_ALBUM
13,17975786464891509,0,2023-02-06T20:36:16+0000,VIDEO
14,17946387941357341,12708,2023-02-05T20:33:45+0000,CAROUSEL_ALBUM
15,17984509426738813,11695,2023-02-04T22:06:44+0000,IMAGE
16,17970805826111622,9225,2023-02-03T15:48:23+0000,IMAGE
17,17963736044213187,9285,2023-02-02T20:28:08+0000,IMAGE
18,17937956984606893,0,2023-02-01T19:34:54+0000,VIDEO
19,17953920989387142,12586,2023-01-31T20:26:39+0000,CAROUSEL_ALBUM
20,17992413304683037,0,2023-01-30T23:14:49+0000,VIDEO
21,17967093812173801,0,2023-01-30T00:22:19+0000,VIDEO
22,17958341789158114,14672,2023-01-28T17:37:27+0000,CAROUSEL_ALBUM
23,17988189367763906,0,2023-01-28T02:55:35+0000,VIDEO
24,17844833918918933,13771,2023-01-26T22:40:15+0000,CAROUSEL_ALBUM
25,17979922921900527,12859,2023-01-25T21:10:07+0000,CAROUSEL_ALBUM
1,18161322310276287,11576,2023-01-24T20:47:36+0000,CAROUSEL_ALBUM
2,17976372211954946,15377,2023-01-23T21:01:45+0000,CAROUSEL_ALBUM
3,18001671589579897,13614,2023-01-22T20:54:41+0000,CAROUSEL_ALBUM
4,18021149353484184,0,2023-01-22T00:53:41+0000,VIDEO
5,17995154986639120,12111,2023-01-20T20:27:41+0000,CAROUSEL_ALBUM
6,18008622781535569,11630,2023-01-19T23:17:55+0000,CAROUSEL_ALBUM
7,17950212857290030,0,2023-01-18T23:07:06+0000,VIDEO
8,18338062618036727,11198,2023-01-17T22:59:08+0000,CAROUSEL_ALBUM
9,17876047223807270,13805,2023-01-16T21:30:58+0000,IMAGE
10,18335391664029081,12711,2023-01-15T20:45:25+0000,IMAGE
11,17900479667721703,0,2023-01-15T00:25:54+0000,VIDEO
12,18021512953474053,10438,2023-01-13T22:29:40+0000,IMAGE
13,17968264226104059,12516,2023-01-12T18:32:07+0000,IMAGE
14,17973628075967576,0,2023-01-11T19:21:51+0000,VIDEO
15,17993977339648002,0,2023-01-09T22:32:11+0000,VIDEO
16,17996214205625161,11693,2023-01-08T22:41:31+0000,IMAGE
17,17989168309690074,11173,2023-01-07T21:28:08+0000,IMAGE
18,18237736639157404,0,2023-01-07T00:22:35+0000,VIDEO
19,18265426612114687,12433,2023-01-06T02:27:21+0000,CAROUSEL_ALBUM
20,18309617407079213,10877,2023-01-04T21:50:23+0000,IMAGE
21,17954813813170470,11029,2023-01-04T01:26:54+0000,CAROUSEL_ALBUM
22,17964997598300748,0,2023-01-02T00:20:50+0000,VIDEO
23,17958393617196835,9926,2023-01-01T01:07:12+0000,IMAGE
24,17984605681799959,0,2022-12-31T02:19:55+0000,VIDEO
25,17946961130303960,2578,2022-12-29T23:25:58+0000,CAROUSEL_ALBUM
1,17937988115579175,0,2022-12-28T23:47:25+0000,VIDEO
2,17976043120924705,1857,2022-12-27T21:21:09+0000,CAROUSEL_ALBUM
3,18041645797398660,0,2022-12-27T02:18:35+0000,VIDEO
4,18012009793500627,1697,2022-12-25T19:33:18+0000,CAROUSEL_ALBUM
5,17984233804780098,2062,2022-12-24T20:17:45+0000,CAROUSEL_ALBUM
6,17976175438920484,2115,2022-12-23T20:34:21+0000,CAROUSEL_ALBUM
7,17983663879759666,1631,2022-12-22T22:46:09+0000,CAROUSEL_ALBUM
8,17988728809677025,1350,2022-12-21T23:02:08+0000,IMAGE
9,17940108779371698,2397,2022-12-20T22:57:31+0000,CAROUSEL_ALBUM
10,17969929837997627,1208,2022-12-19T22:56:23+0000,CAROUSEL_ALBUM
11,17876625467746784,0,2022-12-18T20:14:26+0000,VIDEO
12,17997498121598661,2009,2022-12-18T00:06:37+0000,IMAGE
13,17966600714030523,2169,2022-12-16T21:21:27+0000,IMAGE
14,17954555852496484,2174,2022-12-15T21:51:20+0000,CAROUSEL_ALBUM
15,18088704355308827,0,2022-12-14T21:39:01+0000,VIDEO
16,17922015185525999,1638,2022-12-13T23:37:28+0000,CAROUSEL_ALBUM
17,17996663542587706,0,2022-12-12T23:18:38+0000,VIDEO
18,17939507480344050,1016,2022-12-11T22:11:21+0000,CAROUSEL_ALBUM
19,18333195979029632,1331,2022-12-10T22:49:06+0000,CAROUSEL_ALBUM
20,17962325864130041,1533,2022-12-09T18:19:20+0000,CAROUSEL_ALBUM
21,17932921427575161,1110,2022-12-08T20:04:38+0000,IMAGE
22,17957685317071869,934,2022-12-07T22:26:58+0000,CAROUSEL_ALBUM
23,18191906815232317,1059,2022-12-07T02:44:54+0000,CAROUSEL_ALBUM
24,17950603340470010,0,2022-12-05T17:55:41+0000,VIDEO
25,17861135372809410,939,2022-12-04T20:49:24+0000,CAROUSEL_ALBUM
