timestamp,id,post_id,likes,comments,shares,contains_emoji,does_not_contain_emoji,contains_hashtag,accounts_reached,followers_gained,engagement_rate,hashtag_count,year,month,week,day,hour,caption_length,day_of_week,media_type_VIDEO,media_type_CAROUSEL,media_type_PHOTO,day_posted_monday,day_posted_tuesday,day_posted_wednesday,day_posted_thursday,day_posted_friday,day_posted_saturday,day_posted_sunday
2023-03-08 20:14:23+00:00,7,17920424924680506,0.020261689436213204,0.02803738317757009,0.0032113714135298763,1,0,1,0.2257698109858905,0.0,0.04081116191066152,0.3333333333333333,2023,3,10,8,20,0.11733333333333333,3,0,0,0,0,0,1,0,0,0,0
2023-03-09 23:11:42+00:00,6,17859195527910916,0.014315951510486818,0.02336448598130841,0.0015267175572519084,1,0,1,0.0,0.0,0.03947792432608363,0.3333333333333333,2023,3,10,9,23,0.10933333333333332,4,1,0,0,0,0,0,1,0,0,0
2023-03-11 02:20:04+00:00,5,17883114041812435,0.00935154897055994,0.004672897196261682,0.0014214266912345355,1,0,1,0.0,0.0,0.03947792432608363,0.3333333333333333,2023,3,10,11,2,0.08533333333333333,6,1,0,0,0,0,0,0,0,1,0
2023-03-12 00:08:43+00:00,4,17958455357517492,0.02330190494516067,0.014018691588785045,0.0020531718873387735,0,1,1,0.21265418404472447,0.027777777777777776,0.04916237695247739,0.3333333333333333,2023,3,10,12,0,0.032,7,0,0,0,0,0,0,0,0,0,1
2023-03-12 21:48:16+00:00,3,17942111696612242,0.017817971906869345,0.0,0.001368781258225849,0,1,1,0.0,0.0,0.03947792432608363,0.3333333333333333,2023,3,10,12,21,0.14933333333333332,7,1,0,0,0,0,0,0,0,0,1
2023-03-13 22:12:55+00:00,2,18007913161600141,0.00833172984414085,0.0,0.0001579362990260595,0,1,1,0.0,0.0,0.03947792432608363,0.3333333333333333,2023,3,11,13,22,0.07466666666666666,1,1,0,0,1,0,0,0,0,0,0
2023-03-14 23:29:44+00:00,1,17928975590557755,0.013527034827785262,0.004672897196261682,0.004580152671755725,0,1,1,0.21788978613896529,0.0,0.03003923587541231,0.6666666666666666,2023,3,11,14,23,0.09333333333333334,2,0,0,0,0,1,0,0,0,0,0
2023-03-15 20:44:53+00:00,25,17957282882300932,0.019953819511256493,0.018691588785046728,0.000842326928138984,0,1,1,0.22012600940633595,0.027777777777777776,0.039722481685940614,0.3333333333333333,2023,3,11,15,20,0.08533333333333333,3,0,0,0,0,0,1,0,0,0,0
2023-03-16 19:02:29+00:00,24,17883593438810189,0.01804887435058688,0.018691588785046728,0.0017899447222953409,0,1,1,0.0,0.0,0.03947792432608363,0.3333333333333333,2023,3,11,16,19,0.12266666666666666,4,1,0,0,0,0,0,1,0,0,0
2023-03-18 01:22:01+00:00,23,18348758455027237,0.028959014816240136,0.018691588785046728,0.004158989207686234,0,1,1,0.24985358061939833,0.027777777777777776,0.05155941503425611,0.3333333333333333,2023,3,11,18,1,0.11733333333333333,6,0,0,0,0,0,0,0,0,1,0
2023-03-19 01:28:00+00:00,22,17904323513674320,0.03296132384067731,0.0,0.003369307712555936,0,1,1,0.22736711331972667,0.0,0.06458079105544509,0.3333333333333333,2023,3,11,19,1,0.1333333333333333,7,0,0,0,0,0,0,0,0,0,1
2023-03-19 23:44:28+00:00,21,18079564768341433,0.011237252260919763,0.0,0.0018425901553040275,0,1,1,0.0,0.0,0.03947792432608363,0.6666666666666666,2023,3,11,19,23,0.088,7,1,0,0,0,0,0,0,0,0,1
2023-03-20 23:32:05+00:00,20,18170882497278575,0.007196459495862999,0.018691588785046728,0.0005264543300868649,0,1,1,0.0,0.0,0.03947792432608363,0.3333333333333333,2023,3,12,20,23,0.026666666666666665,1,1,0,0,1,0,0,0,0,0,0
2023-03-21 20:35:36+00:00,19,18167934202283467,0.011410429093707907,0.0,0.0014214266912345355,0,1,1,0.19197799272340046,0.0,0.02799669788711443,0.6666666666666666,2023,3,12,21,20,0.16533333333333333,2,0,0,0,0,1,0,0,0,0,0
2023-03-22 20:15:42+00:00,18,18351213772012183,0.004579565133730999,0.018691588785046728,0.0020531718873387735,1,0,1,0.180299937882687,0.1111111111111111,0.014754722754836413,0.3333333333333333,2023,3,12,22,20,0.104,3,0,0,0,0,0,1,0,0,0,0
2023-03-22 21:29:09+00:00,17,17911889483717327,0.013584760438714644,0.0514018691588785,0.002000526454330087,0,1,1,0.0,0.0,0.03947792432608363,0.3333333333333333,2023,3,12,22,21,0.12266666666666666,3,1,0,0,0,0,1,0,0,0,0
2023-03-23 18:40:27+00:00,16,17961536867381952,0.010910140465653263,0.009345794392523364,0.002948144248486444,0,1,1,0.0,0.0,0.03947792432608363,0.3333333333333333,2023,3,12,23,18,0.10133333333333332,4,1,0,0,0,0,0,1,0,0,0
2023-03-23 22:21:35+00:00,15,18002429548647802,0.0027323455839907643,0.018691588785046728,0.0005264543300868649,1,0,1,0.19792350696601296,0.0,0.007283931779646199,0.3333333333333333,2023,3,12,23,22,0.09599999999999999,4,0,0,0,0,0,0,1,0,0,0
2023-03-24 22:17:21+00:00,14,17972296571480018,0.027804502597652492,0.11682242990654204,0.009949986838641749,0,1,1,0.28266926967787737,0.3055555555555555,0.04651843601085778,0.3333333333333333,2023,3,12,24,22,0.04533333333333334,5,0,0,0,0,0,0,0,1,0,0
2023-03-25 22:04:30+00:00,13,17948696864412774,0.019588223975370404,0.02803738317757009,0.0037378257436167413,0,1,1,0.23043748336143402,0.0,0.0388776115777254,0.3333333333333333,2023,3,12,25,22,0.08266666666666667,6,0,0,0,0,0,0,0,0,1,0
2023-03-26 17:18:35+00:00,12,17975756935997022,0.0020011545122185876,0.0,0.000210581732034746,1,0,1,0.1610435708581063,0.05555555555555555,0.008736852036357812,0.3333333333333333,2023,3,12,26,17,0.09866666666666667,7,0,0,0,0,0,0,0,0,0,1
2023-03-26 22:48:55+00:00,11,18360975400058497,0.018318260534923997,0.009345794392523364,0.004527507238747039,0,1,1,0.20401100363829974,0.0,0.04294862462628812,0.6666666666666666,2023,3,12,26,22,0.128,7,0,0,0,0,0,0,0,0,0,1
2023-03-27 19:59:34+00:00,10,17991317860861696,0.003328843563594381,0.009345794392523364,0.00026322716504343247,1,0,1,0.14507054751974444,0.0,0.014935704709889235,0.3333333333333333,2023,3,13,27,19,0.12000000000000001,1,0,0,0,1,0,0,0,0,0,0
2023-03-27 21:13:46+00:00,9,17970476591213065,0.025476236290167403,0.04205607476635514,0.0021584627533561464,0,1,1,0.23017126630579465,0.0,0.04905456246171873,0.3333333333333333,2023,3,13,27,21,0.08,1,0,0,0,1,0,0,0,0,0,0
2023-03-28 20:30:45+00:00,8,17975071337133636,0.012892053107562055,0.0,0.003474598578573309,0,1,1,0.20596326204632176,0.05555555555555555,0.030123966529258694,0.6666666666666666,2023,3,13,28,20,0.15733333333333333,2,0,0,0,0,1,0,0,0,0,0
2023-03-29 19:01:28+00:00,7,18021056824516573,0.017741004425630175,0.02803738317757009,0.010792313766780732,0,1,1,0.0,0.0,0.03947792432608363,0.3333333333333333,2023,3,13,29,19,0.072,3,1,0,0,0,0,1,0,0,0,0
2023-03-30 19:22:55+00:00,6,18210900739213326,0.03001731768327881,0.04205607476635514,0.010950250065806792,1,0,1,0.255444138787825,0.05555555555555555,0.056391269104010815,0.3333333333333333,2023,3,13,30,19,0.06933333333333333,4,0,0,0,0,0,0,1,0,0,0
2023-03-31 21:56:28+00:00,5,17999949409734728,0.012353280738887822,0.014018691588785045,0.001474072124243222,0,1,1,0.0,0.0,0.03947792432608363,0.3333333333333333,2023,3,13,31,21,0.104,5,1,0,0,0,0,0,0,1,0,0
2023-04-01 19:55:25+00:00,4,18183017380252918,0.015605156821243025,0.02803738317757009,0.0043695709397209796,0,1,1,0.22250421510338095,0.05555555555555555,0.033300516803543255,0.3333333333333333,2023,4,13,1,19,0.03733333333333333,6,0,0,0,0,0,0,0,0,1,0
2023-04-02 22:42:29+00:00,3,18242119852089219,0.017991148739657493,0.014018691588785045,0.01216109502500658,1,0,1,0.2379270565267548,0.2777777777777778,0.03993809952337197,0.3333333333333333,2023,4,13,2,22,0.06666666666666667,7,0,0,0,0,0,0,0,0,0,1
2023-04-03 22:10:24+00:00,2,17853591407945713,0.010640754281316145,0.018691588785046728,0.005475125032903396,0,1,1,0.0,0.0,0.03947792432608363,0.3333333333333333,2023,4,14,3,22,0.050666666666666665,1,1,0,0,1,0,0,0,0,0,0
2023-04-05 00:02:14+00:00,1,17984725162841195,0.010140465653261498,0.02803738317757009,0.004001052908660174,0,1,1,0.20633596592421688,0.027777777777777776,0.024912631953689916,0.6666666666666666,2023,4,14,5,0,0.05333333333333333,3,0,0,0,0,0,1,0,0,0,0
2023-04-05 23:35:24+00:00,25,17968794137117175,0.007831441216086204,0.0,0.0005790997630955515,0,1,1,0.0,0.0,0.03947792432608363,0.3333333333333333,2023,4,14,5,23,0.12000000000000001,3,1,0,0,0,0,1,0,0,0,0
2023-04-06 22:06:53+00:00,24,17984946319971584,0.025861073696363285,0.0,0.004790734403790471,0,1,1,0.19692962995829266,0.0,0.061596907912067046,0.3333333333333333,2023,4,14,6,22,0.104,4,0,0,0,0,0,0,1,0,0,0
2023-04-07 20:15:39+00:00,23,17988768241903993,0.01722147392726573,0.04205607476635514,0.0017372992892866544,0,1,1,1.0,0.027777777777777776,0.0,0.3333333333333333,2023,4,14,7,20,0.48799999999999993,5,0,0,0,0,0,0,0,1,0,0
2023-04-09 16:49:53+00:00,22,17983081409047487,0.02434096594188955,0.02336448598130841,0.009739405106607002,0,1,1,0.23478569527021032,0.1111111111111111,0.05077580895232184,0.3333333333333333,2023,4,14,9,16,0.088,7,0,0,0,0,0,0,0,0,0,1
2023-04-10 20:57:57+00:00,21,17950807103410785,0.012564941312295555,0.02803738317757009,0.0024743353514082656,1,0,1,0.0,0.0,0.03947792432608363,0.3333333333333333,2023,4,15,10,20,0.09599999999999999,1,1,0,0,1,0,0,0,0,0,0
2023-04-11 21:35:41+00:00,20,18250284715153277,0.012160862035789878,0.0,0.0028954988154777576,1,0,1,0.20582127961664742,0.05555555555555555,0.028163877077224182,0.6666666666666666,2023,4,15,11,21,0.128,2,0,0,0,0,1,0,0,0,0,0
2023-04-12 21:36:31+00:00,19,17869663043839405,0.019703675197229174,0.02336448598130841,0.0035272440115819955,0,1,1,0.0,0.0,0.03947792432608363,0.3333333333333333,2023,4,15,12,21,0.09866666666666667,3,1,0,0,0,0,1,0,0,0,0
2023-04-13 21:53:59+00:00,18,17985054077001298,0.011160284779680585,0.0,0.0005264543300868649,0,1,1,0.0,0.0,0.03947792432608363,0.3333333333333333,2023,4,15,13,21,0.055999999999999994,4,1,0,0,0,0,0,1,0,0,0
2023-04-14 20:51:39+00:00,17,17985260317875457,0.00902443717529344,0.009345794392523364,0.0003685180310608055,1,0,1,0.19866891472180317,0.0,0.020751758966466093,0.3333333333333333,2023,4,15,14,20,0.07733333333333334,5,0,0,0,0,0,0,0,1,0,0
2023-04-15 21:11:08+00:00,16,17961193697518741,0.02330190494516067,0.06074766355140186,0.005369834166886023,0,1,1,0.2572366669624634,0.0,0.04129076659203734,0.3333333333333333,2023,4,15,15,21,0.12000000000000001,6,0,0,0,0,0,0,0,0,1,0
2023-04-17 20:03:34+00:00,15,17990136679800686,0.014469886472965173,0.004672897196261682,0.003264016846538563,0,1,1,0.20305262223799805,0.0,0.03394646269472539,0.3333333333333333,2023,4,16,17,20,0.04266666666666667,1,0,0,0,1,0,0,0,0,0,0
2023-04-18 20:12:11+00:00,14,17982978986020786,0.013257648643448144,0.004672897196261682,0.006949197157146618,0,1,1,0.2155470760493389,0.027777777777777776,0.031674413031985864,0.6666666666666666,2023,4,16,18,20,0.1333333333333333,2,0,0,0,0,1,0,0,0,0,0
2023-04-19 21:42:44+00:00,13,18204018790223391,0.020915913026746204,0.0,0.001368781258225849,1,0,1,0.19070015085633152,0.0,0.04983546218309356,0.3333333333333333,2023,4,16,19,21,0.09066666666666666,3,0,0,0,0,0,1,0,0,0,0
2023-04-20 20:30:45+00:00,12,17996038669875833,0.025880315566673084,0.018691588785046728,0.008054751250329034,0,1,1,0.21150057680362055,0.027777777777777776,0.05931429660038046,0.3333333333333333,2023,4,16,20,20,0.1413333333333333,4,0,0,0,0,0,0,1,0,0,0
2023-04-21 21:52:46+00:00,11,17967821705167707,0.013007504329420822,0.009345794392523364,0.004422216372729666,0,1,1,0.18230543970183688,0.0,0.036512184335402986,0.3333333333333333,2023,4,16,21,21,0.08,5,0,0,0,0,0,0,0,1,0,0
2023-04-22 23:40:41+00:00,10,18218153143174859,0.01683663652106985,0.004672897196261682,0.0024743353514082656,0,1,1,0.2068861478392049,0.0,0.037492040899624775,0.3333333333333333,2023,4,16,22,23,0.04266666666666667,6,0,0,0,0,0,0,0,0,1,0
2023-04-23 22:02:18+00:00,9,17844326783977082,0.029998075812969018,0.018691588785046728,0.010476441168728614,0,1,1,0.2503150235158399,0.027777777777777776,0.05724985264430848,0.6666666666666666,2023,4,16,23,22,0.12533333333333335,7,0,0,0,0,0,0,0,0,0,1
2023-04-24 21:56:57+00:00,8,17945358917618425,0.016047719838368286,0.009345794392523364,0.003843116609634114,0,1,1,0.1919247493122726,0.027777777777777776,0.04057955121947307,0.3333333333333333,2023,4,17,24,21,0.07733333333333334,1,0,0,0,1,0,0,0,0,0,0
2023-04-25 22:21:41+00:00,7,17905893953767578,0.012988262459111026,0.004672897196261682,0.0026849170834430114,0,1,1,0.2084302067619132,0.0,0.029289405350354424,0.6666666666666666,2023,4,17,25,22,0.06933333333333333,2,0,0,0,0,1,0,0,0,0,0
2023-04-26 21:29:40+00:00,6,17889269999760884,0.012449490090436792,0.02803738317757009,0.004474861805738352,0,1,1,0.0,0.0,0.03947792432608363,0.3333333333333333,2023,4,17,26,21,0.08,3,1,0,0,0,0,1,0,0,0,0
2023-04-28 02:19:47+00:00,5,18046150120441664,0.016624975947662116,0.009345794392523364,0.0017899447222953409,0,1,1,0.17964326914544324,0.0,0.043614205935630576,0.3333333333333333,2023,4,17,28,2,0.05866666666666666,5,0,0,0,0,0,0,0,1,0,0
2023-04-28 21:12:39+00:00,4,18026252593512619,0.00837021358476044,0.009345794392523364,0.006528033693077126,1,0,1,0.19327358239417872,0.1111111111111111,0.025193720813508923,0.3333333333333333,2023,4,17,28,21,1.0,5,0,0,0,0,0,0,0,1,0,0
2023-04-29 21:01:30+00:00,3,17992783816786622,0.014546853954204348,0.07009345794392523,0.001895235588312714,0,1,1,0.0,0.0,0.03947792432608363,0.3333333333333333,2023,4,17,29,21,0.04533333333333334,6,1,0,0,0,0,0,0,0,1,0
2023-04-30 21:05:22+00:00,2,18358117867015737,0.015124110063498173,0.009345794392523364,0.0021058173203474598,1,0,1,0.0,0.0,0.03947792432608363,0.3333333333333333,2023,4,17,30,21,0.055999999999999994,7,1,0,0,0,0,0,0,0,0,1
2023-04-30 22:40:56+00:00,1,17987425843989180,0.015605156821243025,0.014018691588785045,0.001579362990260595,0,1,1,0.17424793681781878,0.0,0.04258873916523892,0.3333333333333333,2023,4,17,30,22,0.11466666666666665,7,0,0,0,0,0,0,0,0,0,1
2023-05-01 23:03:41+00:00,25,17974889750497085,0.020242447565903404,0.0514018691588785,0.013266649118188997,0,1,1,0.0,0.0,0.03947792432608363,0.3333333333333333,2023,5,18,1,23,0.14666666666666667,1,1,0,0,1,0,0,0,0,0,0
2023-05-02 22:58:40+00:00,24,17879446364808395,0.014700788916682703,0.0,0.004527507238747039,1,0,1,0.17270387789511046,0.05555555555555555,0.04334832561442306,0.3333333333333333,2023,5,18,2,22,0.06666666666666667,2,0,0,0,0,1,0,0,0,0,0
2023-05-04 02:31:59+00:00,23,17976497036224768,0.018279776794304405,0.02803738317757009,0.001368781258225849,0,1,1,0.0,0.0,0.03947792432608363,0.3333333333333333,2023,5,18,4,2,0.09066666666666666,4,1,0,0,0,0,0,1,0,0,0
2023-05-04 21:25:56+00:00,22,17995060402881676,0.025861073696363285,0.014018691588785045,0.0074756514872334826,1,0,1,0.0,0.0,0.03947792432608363,0.3333333333333333,2023,5,18,4,21,0.11733333333333333,4,1,0,0,0,0,0,1,0,0,0
2023-05-06 00:15:05+00:00,21,17978968388029244,0.020434866269001345,0.018691588785046728,0.0035272440115819955,0,1,1,0.1781879492412814,0.08333333333333333,0.054969082268401685,0.3333333333333333,2023,5,18,6,0,0.06933333333333333,6,0,0,0,0,0,0,0,0,1,0
2023-05-06 23:53:25+00:00,20,17994663889745998,0.015008658841639407,0.014018691588785045,0.0006843906291129245,0,1,1,0.0,0.0,0.03947792432608363,0.3333333333333333,2023,5,18,6,23,0.10933333333333332,6,1,0,0,0,0,0,0,0,1,0
2023-05-07 19:24:36+00:00,19,18294526012101628,0.027265730228978255,0.02336448598130841,0.0032113714135298763,0,1,1,0.0,0.0,0.03947792432608363,0.3333333333333333,2023,5,18,7,19,0.09066666666666666,7,1,0,0,0,0,0,0,0,0,1
2023-05-08 21:40:21+00:00,18,17861970422935291,0.012776601885703292,0.02336448598130841,0.0007896814951302975,0,1,1,0.19991126098145354,0.0,0.02916467956999387,0.3333333333333333,2023,5,19,8,21,0.11466666666666665,1,0,0,0,1,0,0,0,0,0,0
2023-05-09 22:44:48+00:00,17,18207318505222304,0.012507215701366174,0.0,0.002737562516451698,1,0,1,0.19265240926435354,0.0,0.03141770026470803,0.3333333333333333,2023,5,19,9,22,0.05333333333333333,2,0,0,0,0,1,0,0,0,0,0
2023-05-11 02:40:33+00:00,16,18092175115331142,0.012757360015393496,0.014018691588785045,0.000737036062121611,0,1,1,0.0,0.0,0.03947792432608363,0.3333333333333333,2023,5,19,11,2,0.09333333333333334,4,1,0,0,0,0,0,1,0,0,0
2023-05-11 21:46:03+00:00,15,18078364834361591,0.011756782759284204,0.0514018691588785,0.000210581732034746,1,0,1,0.16860413523826426,0.0,0.03355128076115475,0.3333333333333333,2023,5,19,11,21,0.050666666666666665,4,0,0,0,0,0,0,1,0,0,0
2023-05-12 20:47:30+00:00,14,18015090505528514,0.020511833750240523,0.08878504672897196,0.008897078178468017,0,1,1,0.24394356198420444,0.05555555555555555,0.041617477098035954,0.3333333333333333,2023,5,19,12,20,0.09866666666666667,5,0,0,0,0,0,0,0,1,0,0
2023-05-14 00:42:41+00:00,13,17965575365413320,0.013738695401192996,0.018691588785046728,0.001579362990260595,0,1,1,0.0,0.0,0.03947792432608363,0.3333333333333333,2023,5,19,14,0,0.10933333333333332,7,1,0,0,0,0,0,0,0,0,1
2023-05-14 23:19:45+00:00,12,17987028404048868,0.010679238021935733,0.0,0.001368781258225849,0,1,1,0.16555151300026621,0.0,0.03208349644434241,0.3333333333333333,2023,5,19,14,23,0.112,7,0,0,0,0,0,0,0,0,0,1
2023-05-15 21:29:52+00:00,11,18215514568161966,0.006330575331922264,0.0,0.003895762042642801,0,1,1,0.0,0.0,0.03947792432608363,0.3333333333333333,2023,5,20,15,21,0.05333333333333333,1,1,0,0,1,0,0,0,0,0,0
2023-05-16 22:06:26+00:00,10,17866612190922361,0.01029440061573985,0.0,0.0020531718873387735,0,1,1,0.19265240926435354,0.0,0.025870363602219608,0.6666666666666666,2023,5,20,16,22,0.06933333333333333,2,0,0,0,0,1,0,0,0,0,0
2023-05-18 00:16:29+00:00,9,17985625226080048,0.017798730036559553,0.04205607476635514,0.000842326928138984,1,0,1,0.0,0.0,0.03947792432608363,0.3333333333333333,2023,5,20,18,0,0.18933333333333335,4,1,0,0,0,0,0,1,0,0,0
2023-05-18 22:40:05+00:00,8,18357137881010707,0.015162593804117762,0.009345794392523364,0.003369307712555936,0,1,1,0.2045079421421599,0.0,0.03522646945869918,0.3333333333333333,2023,5,20,18,22,0.029333333333333336,4,0,0,0,0,0,0,1,0,0,0
2023-05-19 21:08:59+00:00,7,18001135456768605,0.011737540888974407,0.004672897196261682,0.002211108186364833,0,1,1,0.19929008785162836,0.0,0.027987778183821276,0.3333333333333333,2023,5,20,19,21,0.06666666666666667,5,0,0,0,0,0,0,0,1,0,0
2023-05-20 21:17:12+00:00,6,17864673692930660,0.0073119107177217636,0.02803738317757009,0.0012108449591997895,0,1,1,0.0,0.0,0.03947792432608363,0.3333333333333333,2023,5,20,20,21,0.05333333333333333,6,1,0,0,0,0,0,0,0,1,0
2023-05-21 21:58:56+00:00,5,17965741394285994,0.007831441216086204,0.0,5.26454330086865e-05,1,0,1,0.0,0.0,0.03947792432608363,0.3333333333333333,2023,5,20,21,21,0.136,7,1,0,0,0,0,0,0,0,0,1
2023-05-23 22:52:50+00:00,4,17980834643174728,0.008485664806619204,0.0,0.0010529086601737299,0,1,1,0.17337829443606353,0.0,0.024408240376097533,0.6666666666666666,2023,5,21,23,22,0.112,2,0,0,0,0,1,0,0,0,0,0
2023-05-25 23:03:22+00:00,3,17891905772821863,0.013565518568404848,0.014018691588785045,0.00916030534351145,0,1,1,0.0,0.0,0.03947792432608363,0.3333333333333333,2023,5,21,25,23,0.04533333333333334,4,1,0,0,0,0,0,1,0,0,0
2023-05-26 19:42:11+00:00,2,18024256129495534,0.013719453530883203,0.04672897196261682,0.005527770465912082,0,1,1,0.20642470494276333,0.0,0.03375556838976074,0.3333333333333333,2023,5,21,26,19,0.05333333333333333,5,0,0,0,0,0,0,0,1,0,0
2023-05-29 00:27:59+00:00,1,18061062259400472,0.01062151241100635,0.018691588785046728,0.004527507238747039,1,0,1,0.0,0.0,0.03947792432608363,0.3333333333333333,2023,5,22,29,0,0.11466666666666665,1,1,0,0,1,0,0,0,0,0,0
2023-05-29 22:12:54+00:00,25,17957595818603093,0.012699634404464115,0.009345794392523364,0.003474598578573309,0,1,1,0.0,0.0,0.03947792432608363,0.3333333333333333,2023,5,22,29,22,0.05333333333333333,1,1,0,0,1,0,0,0,0,0,0
2023-05-30 23:17:39+00:00,24,17954024423613372,0.011121801039060996,0.009345794392523364,0.001895235588312714,1,0,1,0.2318573076581773,0.0,0.021329752939073382,0.6666666666666666,2023,5,22,30,23,0.21333333333333332,2,0,0,0,0,1,0,0,0,0,0
2023-06-02 19:42:18+00:00,23,17997263173754204,0.00987107946892438,0.0,0.002211108186364833,0,1,1,0.18005146863075694,0.0,0.027494609389189816,0.3333333333333333,2023,6,22,2,19,0.026666666666666665,5,0,0,0,0,0,0,0,1,0,0
2023-06-03 22:02:38+00:00,22,17982510587010742,0.007754473734847028,0.0,0.000842326928138984,1,0,1,0.0,0.0,0.03947792432608363,0.3333333333333333,2023,6,22,3,22,0.06666666666666667,6,1,0,0,0,0,0,0,0,1,0
2023-06-05 00:42:21+00:00,21,17996801578781858,0.01075620550317491,0.004672897196261682,0.004948670702816531,0,1,1,0.0,0.0,0.03947792432608363,0.3333333333333333,2023,6,23,5,0,0.06133333333333334,1,1,0,0,1,0,0,0,0,0,0
2023-06-08 22:51:57+00:00,20,17955509888467433,0.008524148547238791,0.004672897196261682,0.002421689918399579,0,1,1,0.0,0.0,0.03947792432608363,0.3333333333333333,2023,6,23,8,22,0.14666666666666667,4,1,0,0,0,0,0,1,0,0,0
2023-06-10 00:21:29+00:00,19,18224587048170087,0.00856263228785838,0.014018691588785045,0.0014214266912345355,0,1,1,0.16299582926612832,0.0,0.027312470485958584,0.3333333333333333,2023,6,23,10,0,0.05866666666666666,6,0,0,0,0,0,0,0,0,1,0
2023-06-11 21:46:30+00:00,18,17988543127920044,0.009255339619010969,0.004672897196261682,0.000315872598052119,0,1,1,0.0,0.0,0.03947792432608363,0.6666666666666666,2023,6,23,11,21,0.12533333333333335,7,1,0,0,0,0,0,0,0,0,1
2023-06-12 22:10:26+00:00,17,17984698142166295,0.023282663074850878,0.0,0.003790471176625428,0,1,1,0.19061141183778507,0.027777777777777776,0.05726592768454806,0.3333333333333333,2023,6,24,12,22,0.12533333333333335,1,0,0,0,1,0,0,0,0,0,0
2023-06-13 22:29:59+00:00,16,17975210318345439,0.011083317298441408,0.018691588785046728,0.004527507238747039,0,1,1,0.21368355665986333,0.0,0.025941814646103532,0.6666666666666666,2023,6,24,13,22,0.08266666666666667,2,0,0,0,0,1,0,0,0,0,0
2023-06-17 01:20:32+00:00,15,17884557272797555,0.01806811622089667,0.004672897196261682,0.0010529086601737299,0,1,1,0.21856420267991836,0.027777777777777776,0.036371810589146014,0.3333333333333333,2023,6,24,17,1,0.11466666666666665,6,0,0,0,0,0,0,0,0,1,0
2023-06-18 23:35:16+00:00,14,17980954484218458,0.024167789109101404,0.02336448598130841,0.004632798104764412,0,1,1,0.22875144200905137,0.4444444444444444,0.04850816977475923,0.3333333333333333,2023,6,24,18,23,0.09866666666666667,7,0,0,0,0,0,0,0,0,0,1
2023-06-20 23:01:35+00:00,13,18014754196577953,0.00869732538002694,0.0,0.000947617794156357,0,1,1,0.1811163368533144,0.0,0.02335617459336488,0.6666666666666666,2023,6,25,20,23,0.06933333333333333,2,0,0,0,0,1,0,0,0,0,0
2023-06-23 21:53:06+00:00,12,17999752723914002,0.004290937079084088,0.004672897196261682,0.001158199526191103,1,0,1,0.0,0.0,0.03947792432608363,0.3333333333333333,2023,6,25,23,21,0.112,5,1,0,0,0,0,0,0,1,0,0
2023-06-26 18:43:17+00:00,11,18298243237107793,0.014315951510486818,0.009345794392523364,0.0042116346406949196,1,0,1,0.20583902742035673,0.0,0.033798735671313904,0.3333333333333333,2023,6,26,26,18,0.034666666666666665,1,0,0,0,1,0,0,0,0,0,0
2023-06-28 19:31:16+00:00,10,18086573038355408,0.7176640369443911,0.35514018691588783,1.0,0,1,1,0.0,0.0,0.03947792432608363,0.3333333333333333,2023,6,26,28,19,0.10666666666666667,3,1,0,0,0,0,1,0,0,0,0
2023-07-02 23:42:49+00:00,9,17962512965386016,0.009717144506446026,0.0,0.005685706764938142,1,0,1,0.0,0.0,0.03947792432608363,0.3333333333333333,2023,7,26,2,23,0.055999999999999994,7,1,0,0,0,0,0,0,0,0,1
2023-07-04 20:47:40+00:00,8,17853793103993733,0.020319415047142582,0.009345794392523364,0.003895762042642801,1,0,1,0.0,0.0,0.03947792432608363,0.3333333333333333,2023,7,27,4,20,0.072,2,1,0,0,0,1,0,0,0,0,0
2023-07-09 22:35:24+00:00,7,18196319821266070,0.020531075620550315,0.0,0.0006843906291129245,0,1,1,0.20654893956872836,0.0,0.04391583117566309,0.3333333333333333,2023,7,27,9,22,0.07733333333333334,7,0,0,0,0,0,0,0,0,0,1
2023-07-10 22:56:29+00:00,6,17870843351942013,0.008312487973831056,0.0,0.0005790997630955515,1,0,1,0.0,0.0,0.03947792432608363,0.3333333333333333,2023,7,28,10,22,0.072,1,1,0,0,1,0,0,0,0,0,0
2023-07-12 00:16:08+00:00,5,18014337175725074,0.010005772561092939,0.004672897196261682,0.005475125032903396,0,1,1,0.22653296654539,0.0,0.02239611734209508,0.6666666666666666,2023,7,28,12,0,0.05333333333333333,3,0,0,0,0,0,1,0,0,0,0
2023-07-13 18:40:17+00:00,4,17962273994544727,0.017721762555320375,0.004672897196261682,0.017215056593840487,0,1,1,0.2253261158931582,0.027777777777777776,0.045691064321156605,0.3333333333333333,2023,7,28,13,18,0.04266666666666667,4,0,0,0,0,0,0,1,0,0,0
2023-07-14 16:44:46+00:00,3,17947602536531168,0.007850683086395999,0.0794392523364486,0.00737036062121611,0,1,1,0.0,0.0,0.03947792432608363,0.3333333333333333,2023,7,28,14,16,0.048,5,1,0,0,0,0,0,0,1,0,0
2023-07-15 22:53:43+00:00,2,18023028136537334,0.008389455455070234,0.0,0.002211108186364833,0,1,1,0.1573342798828645,0.05555555555555555,0.02881171528047749,0.3333333333333333,2023,7,28,15,22,0.048,6,0,0,0,0,0,0,0,0,1,0
